unidad,categoria,variable,subvariable,fecha,valor
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2016-05-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2016-06-30,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2016-07-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2016-08-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2016-09-30,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2016-10-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2016-11-30,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2016-12-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2017-01-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2017-02-28,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2017-03-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2017-04-30,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2017-05-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2017-06-30,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2017-07-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2017-08-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2017-09-30,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2017-10-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2017-11-30,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2017-12-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2018-01-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2018-02-28,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2018-03-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2018-04-30,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2018-05-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2018-06-30,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2018-07-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2018-08-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2018-09-30,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2018-10-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2018-11-30,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2018-12-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2019-01-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2019-02-28,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2019-03-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2019-04-30,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2019-05-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2019-06-30,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2019-07-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2019-08-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2019-09-30,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2019-10-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2019-11-30,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos: ME y MVDOL,2019-12-31,0.0
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2008-12-31,7436.324734
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2009-01-31,7505.724538
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2009-02-28,7613.273114
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2009-03-31,7723.391435
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2009-04-30,7780.869852
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2009-05-31,7743.344344
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2009-06-30,8060.990011
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2009-07-31,8084.453924
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2009-08-31,8195.588149
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2009-09-30,8563.773318
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2009-10-31,8677.104131
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2009-11-30,8722.822048
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2009-12-31,8911.235508
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2010-01-31,9034.7022
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2010-02-28,9100.296824
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2010-03-31,9118.817602
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2010-04-30,9013.34439
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2010-05-31,9123.277742
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2010-06-30,9011.718346
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2010-07-31,8988.102607
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2010-08-31,9039.862834
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2010-09-30,9161.719709
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2010-10-31,9250.681726
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2010-11-30,9388.712972
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2010-12-31,9345.966159
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2011-01-31,9328.885565
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2011-02-28,9466.610864
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2011-03-31,9617.23449
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2011-04-30,9576.818319
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2011-05-31,9628.564495
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2011-06-30,9944.223118
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2011-07-31,9990.518955
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2011-08-31,10201.16583
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2011-09-30,10360.29508
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2011-10-31,10487.71565
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2011-11-30,10908.40402
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2011-12-31,11302.91587
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2012-01-31,11306.89598
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2012-02-29,11485.21243
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2012-03-31,11795.29394
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2012-04-30,11849.10631
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2012-05-31,12100.45442
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2012-06-30,12279.30894
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2012-07-31,12292.29754
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2012-08-31,12468.96687
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2012-09-30,12513.65672
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2012-10-31,12719.4304
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2012-11-30,12958.55335
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2012-12-31,13592.72081
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2013-01-31,13501.58337
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2013-02-28,13742.48626
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2013-03-31,13860.90546
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2013-04-30,13851.03729
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2013-05-31,14145.355
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2013-06-30,14646.4047
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2013-07-31,14749.13096
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2013-08-31,14859.33177
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2013-09-30,15016.31659
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2013-10-31,15394.03727
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2013-11-30,15716.26169
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2013-12-31,16644.79139
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2014-01-31,16648.6853
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2014-02-28,16661.3019
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2014-03-31,16928.58556
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2014-04-30,17163.2657
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2014-05-31,17361.5059
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2014-06-30,17587.78792
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2014-07-31,17597.8065
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2014-08-31,17705.52744
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2014-09-30,18198.70061
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2014-10-31,18587.77102
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2014-11-30,18949.49382
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2014-12-31,19982.54155
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2015-01-31,19749.90704
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2015-02-28,20043.86416
millones de $us,Operaciones del sistema financiero,Ahorro en el Sistema Financiero,,2015-03-31,20263.6968
